fecha,tipo_incidente_c4,incidente_c4,alcaldia_inicio,clas_con_f_alarma,tipo_entrada,mes,anio,linea,estacion,tipo_pago,afluencia,servicio
11/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,44118,cablebus
11/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55366,cablebus
11/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32230,trolebus
11/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20728,trolebus
12/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,44380,cablebus
12/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57703,cablebus
12/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,34458,trolebus
12/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21267,trolebus
12/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,44380,cablebus
12/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57703,cablebus
12/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,34458,trolebus
12/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21267,trolebus
12/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,44380,cablebus
12/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57703,cablebus
12/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,34458,trolebus
12/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21267,trolebus
12/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,44380,cablebus
12/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57703,cablebus
12/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,34458,trolebus
12/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21267,trolebus
13/7/2023,Accidente,Choque con lesionados,GUSTAVO A. MADERO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,35062,cablebus
13/7/2023,Accidente,Choque con lesionados,GUSTAVO A. MADERO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,56770,cablebus
13/7/2023,Accidente,Choque con lesionados,GUSTAVO A. MADERO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33659,trolebus
13/7/2023,Accidente,Choque con lesionados,GUSTAVO A. MADERO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20890,trolebus
13/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,35062,cablebus
13/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,56770,cablebus
13/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33659,trolebus
13/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20890,trolebus
13/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,35062,cablebus
13/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,56770,cablebus
13/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33659,trolebus
13/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20890,trolebus
13/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,35062,cablebus
13/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,56770,cablebus
13/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33659,trolebus
13/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20890,trolebus
14/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Prepago,42110,cablebus
14/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 2,0,Prepago,60253,cablebus
14/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Boleto,35548,trolebus
14/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Prepago,22267,trolebus
14/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Prepago,42110,cablebus
14/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 2,0,Prepago,60253,cablebus
14/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Boleto,35548,trolebus
14/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Prepago,22267,trolebus
14/7/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42110,cablebus
14/7/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,60253,cablebus
14/7/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,35548,trolebus
14/7/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,22267,trolebus
14/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42110,cablebus
14/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,60253,cablebus
14/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,35548,trolebus
14/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,22267,trolebus
15/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,40889,cablebus
15/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,59212,cablebus
15/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33324,trolebus
15/7/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,18185,trolebus
15/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,40889,cablebus
15/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,59212,cablebus
15/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33324,trolebus
15/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,18185,trolebus
15/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,40889,cablebus
15/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,59212,cablebus
15/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33324,trolebus
15/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,18185,trolebus
15/7/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Prepago,40889,cablebus
15/7/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 2,0,Prepago,59212,cablebus
15/7/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Boleto,33324,trolebus
15/7/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,BOTÃN DE AUXILIO,Julio,2023,LÃ­nea 1,0,Prepago,18185,trolebus
16/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,31229,cablebus
16/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,42202,cablebus
16/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,25218,trolebus
16/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,11931,trolebus
16/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,31229,cablebus
16/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,42202,cablebus
16/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,25218,trolebus
16/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,11931,trolebus
16/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,31229,cablebus
16/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,42202,cablebus
16/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,25218,trolebus
16/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,11931,trolebus
16/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,31229,cablebus
16/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,42202,cablebus
16/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,25218,trolebus
16/7/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,11931,trolebus
17/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42014,cablebus
17/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55891,cablebus
17/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33258,trolebus
17/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19792,trolebus
17/7/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42014,cablebus
17/7/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55891,cablebus
17/7/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33258,trolebus
17/7/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19792,trolebus
17/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42014,cablebus
17/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55891,cablebus
17/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33258,trolebus
17/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19792,trolebus
17/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42014,cablebus
17/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55891,cablebus
17/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,33258,trolebus
17/7/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19792,trolebus
18/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42975,cablebus
18/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55584,cablebus
18/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32459,trolebus
18/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20800,trolebus
18/7/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42975,cablebus
18/7/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55584,cablebus
18/7/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32459,trolebus
18/7/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20800,trolebus
18/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42975,cablebus
18/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55584,cablebus
18/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32459,trolebus
18/7/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20800,trolebus
18/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42975,cablebus
18/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55584,cablebus
18/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32459,trolebus
18/7/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,20800,trolebus
19/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42518,cablebus
19/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55113,cablebus
19/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32047,trolebus
19/7/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19943,trolebus
19/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42518,cablebus
19/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55113,cablebus
19/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32047,trolebus
19/7/2023,Accidente,Choque sin lesionados,BENITO JUAREZ,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19943,trolebus
19/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42518,cablebus
19/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55113,cablebus
19/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32047,trolebus
19/7/2023,Accidente,Choque sin lesionados,ALVARO OBREGON,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19943,trolebus
19/7/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42518,cablebus
19/7/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,55113,cablebus
19/7/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32047,trolebus
19/7/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19943,trolebus
20/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42667,cablebus
20/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57146,cablebus
20/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,31650,trolebus
20/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21341,trolebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42667,cablebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57146,cablebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,31650,trolebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21341,trolebus
20/7/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42667,cablebus
20/7/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57146,cablebus
20/7/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,31650,trolebus
20/7/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,21341,trolebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Prepago,42667,cablebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 2,0,Prepago,57146,cablebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Boleto,31650,trolebus
20/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Julio,2023,LÃ­nea 1,0,Prepago,21341,trolebus
21/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42101,cablebus
21/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57723,cablebus
21/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32824,trolebus
21/7/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19570,trolebus
21/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42101,cablebus
21/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57723,cablebus
21/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32824,trolebus
21/7/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19570,trolebus
21/7/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,42101,cablebus
21/7/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 2,0,Prepago,57723,cablebus
21/7/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Boleto,32824,trolebus
21/7/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Julio,2023,LÃ­nea 1,0,Prepago,19570,trolebus
